variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_192x192_1,generated 192*192,1.700000,10,192,192,289,406.505336,406.578282,406.276130,406.691449,983449446,983625924,982894933,983899706,26677.773600,0.090685,0.078624,412637139.900000,32620068.000000,0.079053,13135.100000,2665.500000,0.202930,191384738.900000,53207.200000,0.000278,2528498962.900000,2.571051
gen_193x193_1,generated 193*193,1.700000,10,193,193,289,416.623110,416.007936,414.720993,422.383914,1007929984,1006441705,1003328223,1021867010,27059.249483,0.089407,0.077516,416967731.900000,38054512.200000,0.091265,8603.800000,1590.800000,0.184895,193391306.900000,56553.600000,0.000292,2555034019.900000,2.534932
gen_194x194_1,generated 194*194,1.700000,10,194,194,289,420.859274,420.886964,420.727517,420.995657,1018179231,1018246220,1017860474,1018509181,27053.332740,0.089427,0.077533,421320902.000000,41760626.700000,0.099118,8516.900000,1598.500000,0.187686,195408311.000000,54389.400000,0.000278,2581707559.000000,2.535612
gen_195x195_1,generated 195*195,1.700000,10,195,195,289,424.777360,424.775604,424.570396,424.957017,1027655294,1027651045,1027154589,1028089934,27025.780250,0.089517,0.077612,425696695.600000,41524231.500000,0.097544,8450.300000,1482.400000,0.175426,197435796.600000,55030.000000,0.000279,2608519625.600000,2.538322
gen_196x196_1,generated 196*196,1.700000,10,196,196,289,432.146983,432.364374,430.990559,433.237463,1045485440,1046011369,1042687723,1048123618,27214.843815,0.088896,0.077073,430095096.700000,42852850.800000,0.099636,8822.900000,1594.600000,0.180734,199473747.700000,58436.700000,0.000293,2635470203.700000,2.520810
gen_197x197_1,generated 197*197,1.700000,10,197,197,289,434.192950,434.189328,434.075928,434.342652,1050434175,1050425412,1050151066,1050796345,27066.767374,0.089382,0.077494,434516086.900000,43253489.200000,0.099544,8829.000000,1733.200000,0.196308,201522145.900000,57335.400000,0.000285,2662559244.900000,2.534723
gen_198x198_1,generated 198*198,1.700000,10,198,198,289,438.690783,438.669403,438.568873,438.940430,1061315390,1061263667,1061020458,1061919357,27071.609785,0.089366,0.077480,438959694.500000,43539643.500000,0.099188,8727.900000,1715.200000,0.196519,203581019.500000,56648.600000,0.000278,2689786783.500000,2.534390
gen_199x199_1,generated 199*199,1.700000,10,199,199,289,442.936616,442.963191,442.808169,443.130317,1071586581,1071650873,1071275832,1072055197,27059.583874,0.089406,0.077515,443425907.800000,43993495.300000,0.099213,8530.700000,1016.800000,0.119193,205650356.800000,57290.400000,0.000279,2717152813.800000,2.535635
gen_200x200_1,generated 200*200,1.700000,10,200,200,289,449.553235,449.735386,448.226506,450.887390,1087595737,1088036413,1084386008,1090823436,27189.893425,0.088977,0.077143,447914744.200000,44875762.100000,0.100188,8580.300000,1989.900000,0.231915,207730175.200000,58198.200000,0.000280,2744657365.200000,2.523601
gen_201x201_1,generated 201*201,1.700000,10,201,201,289,452.594897,452.588686,452.337191,452.994849,1094956830,1094941804,1094333367,1095924428,27102.220985,0.089265,0.077393,452426172.900000,44446933.600000,0.098241,9212.100000,2260.400000,0.245373,209820443.900000,59620.000000,0.000284,2772300376.900000,2.531881
gen_202x202_1,generated 202*202,1.700000,10,202,202,289,456.850343,456.869443,456.751840,456.939571,1105251109,1105297318,1105012804,1105466979,27086.832394,0.089316,0.077437,456960192.000000,45724188.100000,0.100062,8768.100000,1999.100000,0.227997,211921156.000000,59046.600000,0.000279,2800081882.000000,2.533435
gen_203x203_1,generated 203*203,1.700000,10,203,203,289,459.588174,459.775694,458.248767,461.143767,1111897738,1112351411,1108657264,1115661237,26981.915067,0.089665,0.077740,461516839.800000,39111721.300000,0.084746,8857.700000,1752.600000,0.197862,214032359.800000,62226.700000,0.000291,2828001908.800000,2.543401
gen_204x204_1,generated 204*204,1.700000,10,204,204,289,465.951087,465.969152,465.812578,466.117763,1127267934,1127311638,1126932841,1127671170,27087.368656,0.089314,0.077435,466096072.000000,46596126.700000,0.099971,9323.300000,2057.200000,0.220651,216154006.000000,60217.200000,0.000279,2856060412.000000,2.533613
gen_205x205_1,generated 205*205,1.700000,10,205,205,289,470.760680,470.745662,470.623095,470.980686,1138904422,1138868090,1138571565,1139436680,27100.640619,0.089270,0.077397,470697921.300000,47022906.800000,0.099900,9112.900000,1518.500000,0.166632,218286127.300000,61454.000000,0.000282,2884257400.300000,2.532484
gen_206x206_1,generated 206*206,1.700000,10,206,206,289,479.354916,478.526876,475.653150,497.095574,1159695280,1157692018,1150739659,1202614955,27328.100669,0.088527,0.076753,475322402.300000,47641772.700000,0.100230,9236.600000,1785.500000,0.193307,220428738.300000,65838.200000,0.000299,2912592912.300000,2.511516
gen_207x207_1,generated 207*207,1.700000,10,207,207,289,479.779113,479.792791,479.644146,480.020028,1160721343,1160754434,1160394820,1161304186,27088.644846,0.089310,0.077432,479969437.600000,47895823.500000,0.099789,9644.200000,1944.500000,0.201624,222581761.600000,62764.600000,0.000282,2941066870.600000,2.533827
gen_208x208_1,generated 208*208,1.700000,10,208,208,289,483.895957,483.886070,483.764430,484.093193,1170678399,1170654479,1170360198,1171155567,27058.949681,0.089408,0.077516,484639104.300000,47683753.300000,0.098390,9853.300000,2103.200000,0.213451,224745274.300000,62735.500000,0.000279,2969679358.300000,2.536717
gen_209x209_1,generated 209*209,1.700000,10,209,209,289,490.255455,490.253073,490.005435,490.731804,1186066950,1186061188,1185462080,1187219374,27152.925757,0.089098,0.077248,489331378.100000,44853836.600000,0.091664,122932.400000,15503.500000,0.126114,226919252.100000,63072.800000,0.000278,2998430351.100000,2.528045
gen_210x210_1,generated 210*210,1.700000,10,210,210,289,516.329825,516.621711,513.386750,519.193696,1249152275,1249858433,1242032120,1256080814,28325.448413,0.085411,0.074051,494046263.600000,41889899.800000,0.084789,1826896.300000,103675.000000,0.056749,229103704.500000,63988.500000,0.000279,3027319847.500000,2.423499
gen_211x211_1,generated 211*211,1.700000,10,211,211,289,512.136492,512.391723,510.629509,513.306997,1238998113,1239615586,1235352309,1241829884,27829.521192,0.086932,0.075370,498783743.600000,41853520.600000,0.083911,1010737.600000,49585.600000,0.049059,231298604.500000,64473.800000,0.000279,3056347854.500000,2.466790
gen_212x212_1,generated 212*212,1.700000,10,212,212,289,521.315200,521.362837,518.400465,524.578773,1261207587,1261322833,1254156026,1269103085,28061.756564,0.086213,0.074746,503543836.000000,42444942.800000,0.084292,1359795.200000,69131.300000,0.050839,233503974.900000,65449.400000,0.000280,3085514371.900000,2.446476
gen_213x213_1,generated 213*213,1.700000,10,213,213,289,539.911099,539.968297,535.503305,545.243024,1306195611,1306333988,1295531927,1319095025,28790.487139,0.084031,0.072854,508326536.500000,43630695.400000,0.085832,3151836.200000,215898.200000,0.068499,235719811.400000,65902.400000,0.000280,3114819395.400000,2.384650
gen_214x214_1,generated 214*214,1.700000,10,214,214,289,560.506921,562.028488,556.173170,563.934811,1356029258,1359710372,1345544656,1364322322,29610.211765,0.081705,0.070838,513131843.900000,44913078.000000,0.087527,5253841.600000,311723.100000,0.059332,237946112.800000,66637.300000,0.000280,3144262923.800000,2.318728
gen_215x215_1,generated 215*215,1.700000,10,215,215,289,551.763450,551.231638,547.993636,557.719199,1334873409,1333586803,1325753153,1349282066,28877.737350,0.083777,0.072635,517959749.600000,45485752.300000,0.087817,5570324.100000,190519.500000,0.034203,240182870.500000,67372.800000,0.000281,3173844954.500000,2.377637
gen_216x216_1,generated 216*216,1.700000,10,216,216,289,547.335557,548.071167,544.710815,548.929505,1324158349,1325937995,1317808361,1328014556,28381.308921,0.085242,0.073905,522810263.000000,44241058.300000,0.084622,1848865.700000,120281.700000,0.065057,242430093.900000,68408.400000,0.000282,3203565496.900000,2.419322
gen_217x217_1,generated 217*217,1.700000,10,217,217,289,555.087246,554.890467,550.980645,558.483491,1342915198,1342439135,1332980153,1351131689,28518.660367,0.084832,0.073549,527683397.600000,44687150.200000,0.084686,1894611.800000,126870.400000,0.066964,244687796.500000,70453.700000,0.000288,3233424564.500000,2.407765
gen_218x218_1,generated 218*218,1.700000,10,218,218,289,562.643979,563.787465,557.783806,567.164506,1361193646,1363960058,1349435523,1372130069,28642.236470,0.084465,0.073232,532579127.000000,45178475.700000,0.084830,2022967.900000,149137.700000,0.073722,246955951.900000,73022.600000,0.000296,3263422130.900000,2.397471
gen_219x219_1,generated 219*219,1.700000,10,219,219,289,677.336870,679.422216,665.236016,694.772253,1638665665,1643710696,1609390345,1680846691,34166.628406,0.070808,0.061391,537497473.400000,48560659.800000,0.090346,15536341.600000,1718194.000000,0.110592,249234582.300000,70010.800000,0.000281,3293558218.300000,2.009903
gen_220x220_1,generated 220*220,1.700000,10,220,220,289,688.043244,692.398917,667.654960,700.072874,1664570925,1675108528,1615245908,1693673998,34391.961260,0.070344,0.060989,542438414.500000,48827156.900000,0.090014,13916617.700000,1738573.000000,0.124928,251523665.400000,70695.500000,0.000281,3323832804.400000,1.996811
gen_221x221_1,generated 221*221,1.700000,10,221,221,289,657.607522,656.391540,649.268191,668.578497,1590938856,1587997052,1570763653,1617480754,32573.838701,0.074271,0.064393,547401951.200000,49406126.700000,0.090256,15382352.200000,1108468.500000,0.072061,253823202.100000,71514.500000,0.000282,3354245890.100000,2.108344
gen_222x222_1,generated 222*222,1.700000,10,222,222,289,571.482512,571.837786,569.298210,573.781091,1382577974,1383437483,1377293528,1388138888,28053.282485,0.086239,0.074769,552388079.100000,46531818.500000,0.084238,1512654.700000,72802.300000,0.048129,256133188.000000,72040.100000,0.000281,3384797471.000000,2.448178
gen_223x223_1,generated 223*223,1.700000,10,223,223,289,590.999356,591.723615,586.186695,596.616197,1429794913,1431547102,1418151723,1443383645,28751.732651,0.084144,0.072953,557396852.500000,47366566.400000,0.084978,2458023.500000,170799.700000,0.069487,258453677.400000,72794.300000,0.000282,3415487601.400000,2.388795
gen_224x224_1,generated 224*224,1.700000,10,224,224,289,594.903949,596.061868,590.481669,600.259807,1439240888,1442042223,1428542144,1452198223,28683.850606,0.084343,0.073125,562428216.400000,47794037.200000,0.084978,2373186.000000,159674.700000,0.067283,260784615.300000,74678.100000,0.000286,3446316226.300000,2.394537
gen_225x225_1,generated 225*225,1.700000,10,225,225,289,633.290651,634.660218,624.599836,640.880151,1532107419,1535420786,1511081904,1550468546,30263.850252,0.079940,0.069308,567482180.200000,50552943.600000,0.089083,8534081.400000,573666.000000,0.067221,263126011.100000,74067.800000,0.000281,3477283355.100000,2.269608
gen_226x226_1,generated 226*226,1.700000,10,226,226,289,627.619373,628.497042,622.566551,632.817148,1518387679,1520511008,1506163483,1530962559,29728.006872,0.081381,0.070557,572558753.400000,50459960.800000,0.088131,6984527.500000,348280.000000,0.049865,265477874.300000,74899.600000,0.000282,3508388997.300000,2.310602
gen_227x227_1,generated 227*227,1.700000,10,227,227,289,651.839728,652.757685,645.041158,658.163709,1576986874,1579207676,1560539187,1592286395,30603.871102,0.079052,0.068538,577657939.200000,51900904.800000,0.089847,10052348.700000,641638.800000,0.063830,267840208.100000,75538.100000,0.000282,3539633156.100000,2.244555
gen_228x228_1,generated 228*228,1.700000,10,228,228,289,610.762879,610.557863,605.984516,616.824280,1477610099,1477114108,1466049873,1492274362,28424.324773,0.085113,0.073793,582779715.000000,49347180.800000,0.084676,2115834.400000,141202.000000,0.066736,270212989.900000,76089.700000,0.000282,3571015820.900000,2.416751
gen_229x229_1,generated 229*229,1.700000,10,229,229,289,607.995121,608.169831,606.204301,610.144502,1470912859,1471335532,1466580358,1476112822,28048.909422,0.086252,0.074781,587924106.400000,49557767.700000,0.084293,1847751.700000,86087.300000,0.046590,272596245.300000,76583.800000,0.000281,3602537023.300000,2.449185
gen_230x230_1,generated 230*230,1.700000,10,230,230,289,616.547023,617.433810,613.378523,618.676608,1491605018,1493750410,1483939502,1496757097,28196.692212,0.085800,0.074389,593091110.200000,49955195.700000,0.084229,1659245.700000,105203.000000,0.063404,274989971.100000,77610.500000,0.000282,3634196730.100000,2.436434
gen_231x231_1,generated 231*231,1.700000,10,231,231,289,701.441172,700.267983,690.908741,716.198853,1696986767,1694148487,1671505804,1732689817,31802.004591,0.076073,0.065956,598280732.100000,53738165.100000,0.089821,13292488.700000,1079373.100000,0.081202,277394173.000000,78304.000000,0.000282,3665994947.000000,2.160297
gen_232x232_1,generated 232*232,1.700000,10,232,232,289,783.003163,780.200974,761.704522,802.402310,1894312064,1887532756,1842784465,1941244236,35194.561237,0.068740,0.059598,603492963.600000,55431205.900000,0.091851,21249970.300000,2272206.700000,0.106928,279808842.500000,78670.500000,0.000281,3697931689.500000,1.952124
gen_233x233_1,generated 233*233,1.700000,10,233,233,289,692.727818,691.231063,682.911117,704.251146,1675905867,1672284791,1652156472,1703784078,30870.081729,0.078370,0.067947,608727778.000000,53452568.200000,0.087810,12416984.300000,721379.900000,0.058096,282233952.900000,80328.400000,0.000285,3730006918.900000,2.225666
gen_234x234_1,generated 234*234,1.700000,10,234,234,289,651.034177,651.668921,646.474473,654.452922,1575033006,1576568629,1564001813,1583303904,28764.573855,0.084106,0.072920,613985185.800000,52133224.100000,0.084910,2606383.600000,182636.000000,0.070073,284669514.700000,84434.400000,0.000297,3762220641.700000,2.388661
gen_235x235_1,generated 235*235,1.700000,10,235,235,289,646.340458,646.655788,643.958372,649.771038,1563680747,1564443620,1557917808,1571980294,28314.726066,0.085443,0.074079,619265194.400000,52341956.900000,0.084523,2410055.500000,144319.800000,0.059882,287115535.300000,81545.700000,0.000284,3794572873.300000,2.426693
gen_236x236_1,generated 236*236,1.700000,10,236,236,289,668.147614,668.155782,661.814267,674.044501,1616439020,1616458782,1601116853,1630705267,29022.533396,0.083359,0.072272,624567852.000000,53117205.400000,0.085046,2893067.100000,236133.400000,0.081620,289572062.900000,83170.300000,0.000287,3827063651.900000,2.367589
gen_237x237_1,generated 237*237,1.700000,10,237,237,289,674.698800,675.439697,670.709646,679.213037,1632289161,1634081603,1622638259,1643210391,29060.320835,0.083250,0.072178,629893076.100000,53720621.000000,0.085285,3429213.200000,298307.300000,0.086990,292039015.000000,82499.800000,0.000282,3859692913.000000,2.364589
gen_238x238_1,generated 238*238,1.700000,10,238,238,289,684.399843,684.767478,680.616327,689.387483,1655755865,1656645279,1646602476,1667822371,29230.913512,0.082764,0.071757,635240941.700000,54219129.300000,0.085352,3494851.200000,303957.900000,0.086973,294516466.600000,83117.000000,0.000282,3892460725.600000,2.350866
gen_239x239_1,generated 239*239,1.700000,10,239,239,289,691.939533,692.490846,688.651309,697.036648,1673998898,1675332682,1666043749,1686330273,29306.190333,0.082552,0.071573,640611378.000000,54765811.200000,0.085490,3791698.900000,356823.100000,0.094106,297004346.900000,84112.000000,0.000283,3925367006.900000,2.344904
gen_240x240_1,generated 240*240,1.700000,10,240,240,289,695.010369,694.689118,691.222543,699.921866,1681424027,1680646832,1672260219,1693306310,29191.389358,0.082876,0.071854,646004436.400000,54582025.400000,0.084492,2576662.700000,184909.500000,0.071763,299502707.400000,84706.900000,0.000283,3958411826.300000,2.354202
gen_241x241_1,generated 241*241,1.700000,10,241,241,289,703.702023,703.478691,698.696491,708.837012,1702451108,1701910805,1690341332,1714874076,29311.670047,0.082536,0.071559,651420102.800000,55158196.900000,0.084674,2727108.200000,186416.800000,0.068357,302011533.700000,85364.600000,0.000283,3991595163.700000,2.344617
gen_242x242_1,generated 242*242,1.700000,10,242,242,289,707.112129,708.012928,700.445900,709.239274,1710700759,1712880043,1694573299,1715846913,29210.790913,0.082821,0.071806,656858373.500000,55621954.800000,0.084679,2869152.000000,191537.200000,0.066757,304530822.400000,85872.700000,0.000282,4024917003.400000,2.352788
gen_243x243_1,generated 243*243,1.700000,10,243,243,289,839.152888,844.219667,816.588585,849.793825,2030147246,2042405212,1975557839,2055890671,34380.721875,0.070367,0.061009,662319282.300000,59574604.100000,0.089948,16939309.200000,2040083.600000,0.120435,307060607.200000,86746.300000,0.000283,4058377385.200000,1.999056
gen_244x244_1,generated 244*244,1.700000,10,244,244,289,765.198669,765.155224,760.503643,770.456706,1851233118,1851128012,1839874516,1863953806,31094.348260,0.077805,0.067457,667802767.400000,58185259.700000,0.087129,7809947.700000,820001.900000,0.104995,309600826.300000,87809.500000,0.000284,4091976241.300000,2.210406
gen_245x245_1,generated 245*245,1.700000,10,245,245,289,805.645285,807.210816,795.677195,816.917784,1949084470,1952871933,1924968833,1976355843,32471.211495,0.074505,0.064596,673308844.300000,59926676.400000,0.089003,12609451.300000,1430111.600000,0.113416,312151495.200000,88231.100000,0.000283,4125713599.200000,2.116744
gen_246x246_1,generated 246*246,1.700000,10,246,246,289,720.350343,721.486848,714.854853,723.086270,1742734196,1745483727,1729439028,1749353189,28797.907925,0.084009,0.072836,678837516.800000,57516606.900000,0.084728,2803645.100000,256061.500000,0.091332,314712617.700000,89095.600000,0.000283,4159589456.700000,2.386818
gen_247x247_1,generated 247*247,1.700000,10,247,247,289,724.626378,725.093876,721.294675,729.595677,1753074449,1754205457,1745014125,1765096578,28734.685850,0.084194,0.072996,684388818.200000,57968016.100000,0.084700,2943977.500000,276292.600000,0.093850,317284227.100000,90017.600000,0.000284,4193603847.100000,2.392142
gen_248x248_1,generated 248*248,1.700000,10,248,248,289,787.747869,790.247108,774.335900,795.723827,1905784156,1911830520,1873336821,1925080247,30986.344888,0.078076,0.067692,689962742.000000,61693213.700000,0.089415,11204238.600000,795427.700000,0.070993,319866316.900000,90607.000000,0.000283,4227756751.900000,2.218382
gen_249x249_1,generated 249*249,1.700000,10,249,249,289,798.825544,799.226883,788.919895,805.642008,1932588876,1933559831,1908624260,1949079863,31170.285576,0.077615,0.067292,695559254.600000,62144494.500000,0.089345,11580813.800000,965731.100000,0.083391,322458853.500000,91249.200000,0.000283,4262048149.500000,2.205357
gen_250x250_1,generated 250*250,1.700000,10,250,250,289,745.773162,745.653241,741.971521,748.569332,1804234998,1803944878,1795037761,1810999721,28867.759968,0.083806,0.072659,701178359.400000,59720619.800000,0.085172,3635938.300000,266557.900000,0.073312,325061840.300000,91673.000000,0.000282,4296478049.300000,2.381330
gen_251x251_1,generated 251*251,1.700000,10,251,251,289,741.121312,741.801535,737.567480,744.311158,1792981194,1794626844,1784383473,1800698329,28459.567213,0.085008,0.073702,706820082.300000,59855507.500000,0.084683,3162302.700000,197686.300000,0.062513,327675303.200000,92329.300000,0.000282,4331046465.200000,2.415556
gen_252x252_1,generated 252*252,1.700000,10,252,252,289,757.559509,758.289891,751.498759,768.282203,1832750427,1834517428,1818087762,1858691654,28860.393471,0.083827,0.072678,712484446.900000,60422922.600000,0.084806,3089787.400000,215564.600000,0.069767,330299265.800000,95290.100000,0.000288,4365753420.800000,2.382077
gen_253x253_1,generated 253*253,1.700000,10,253,253,289,751.929523,752.007985,748.763061,755.263128,1819127660,1819317483,1811467104,1827192582,28419.873143,0.085126,0.073805,718171351.100000,60713706.300000,0.084539,2958463.900000,189090.300000,0.063915,332933626.000000,93879.200000,0.000282,4400598826.000000,2.419071
gen_254x254_1,generated 254*254,1.700000,10,254,254,289,864.115533,869.917304,838.405704,884.025827,2090541160,2104577293,2028341774,2138709823,32403.452787,0.074661,0.064731,723880922.900000,64319640.100000,0.088854,14381987.700000,1426052.000000,0.099155,335578511.800000,94719.600000,0.000282,4435582808.800000,2.121739
gen_255x255_1,generated 255*255,1.700000,10,255,255,289,814.541391,816.197973,797.991884,825.723855,1970610166,1974617914,1930572142,1997663765,30305.423545,0.079830,0.069213,729613058.900000,63805576.000000,0.087451,10703404.300000,679772.500000,0.063510,338233819.800000,95478.200000,0.000282,4470705259.800000,2.268691
gen_256x256_1,generated 256*256,1.700000,10,256,256,289,764.669496,765.109253,761.464213,768.215995,1849948000,1851011895,1842193529,1858527966,28227.966309,0.085705,0.074306,735367798.300000,62067500.100000,0.084403,2818523.700000,135537.800000,0.048088,340899589.200000,96273.500000,0.000282,4505966218.200000,2.435726
